WARNING:tensorflow:From train.py:17: The name tf.set_random_seed is deprecated. Please use tf.compat.v1.set_random_seed instead.

WARNING:tensorflow:From train.py:105: The name tf.Session is deprecated. Please use tf.compat.v1.Session instead.

2024-07-01 19:52:39.861307: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2024-07-01 19:52:39.881647: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x7f9e0182ce60 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-07-01 19:52:39.881679: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:9: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:19: The name tf.get_variable is deprecated. Please use tf.compat.v1.get_variable instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:32: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.Dense instead.
WARNING:tensorflow:From /Users/qfy/anaconda3/envs/tensorflow/lib/python3.7/site-packages/tensorflow_core/python/layers/core.py:187: Layer.apply (from tensorflow.python.keras.engine.base_layer) is deprecated and will be removed in a future version.
Instructions for updating:
Please use `layer.__call__` method instead.
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:225: The name tf.AUTO_REUSE is deprecated. Please use tf.compat.v1.AUTO_REUSE instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:234: where (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:54: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.BatchNormalization instead.  In particular, `tf.control_dependencies(tf.GraphKeys.UPDATE_OPS)` should not be used (consult the `tf.keras.layers.batch_normalization` documentation).
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/Dice.py:4: The name tf.variable_scope is deprecated. Please use tf.compat.v1.variable_scope instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:133: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.cast` instead.
WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:147: The name tf.assign is deprecated. Please use tf.compat.v1.assign instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:155: The name tf.trainable_variables is deprecated. Please use tf.compat.v1.trainable_variables instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:156: The name tf.train.GradientDescentOptimizer is deprecated. Please use tf.compat.v1.train.GradientDescentOptimizer instead.

WARNING:tensorflow:From train.py:108: The name tf.global_variables_initializer is deprecated. Please use tf.compat.v1.global_variables_initializer instead.

WARNING:tensorflow:From train.py:109: The name tf.local_variables_initializer is deprecated. Please use tf.compat.v1.local_variables_initializer instead.

WARNING:tensorflow:From /Users/qfy/Desktop/DeepInterestNetwork-master/din/model_dice.py:195: The name tf.train.Saver is deprecated. Please use tf.compat.v1.train.Saver instead.

[None, 300]
[None, 300]
[None, 300]
[None, 300]
(?, 100, ?, 1200)
[None, 100, 300]
[None, 2]
test_gauc: 0.5017	 test_auc: 0.5008
Epoch 0 Global_step 1000	Train_loss: 0.6870	Eval_GAUC: 0.6601	Eval_AUC: 0.6605
Epoch 4 Global_step 395000	Train_loss: 0.3183	Eval_GAUC: 0.8825	Eval_AUC: 0.8868
Epoch 4 Global_step 396000	Train_loss: 0.3167	Eval_GAUC: 0.8831	Eval_AUC: 0.8872
Epoch 4 Global_step 397000	Train_loss: 0.3163	Eval_GAUC: 0.8793	Eval_AUC: 0.8837
Epoch 4 Global_step 398000	Train_loss: 0.3203	Eval_GAUC: 0.8815	Eval_AUC: 0.8856
Epoch 4 Global_step 399000	Train_loss: 0.3172	Eval_GAUC: 0.8845	Eval_AUC: 0.8884
Epoch 4 Global_step 400000	Train_loss: 0.3186	Eval_GAUC: 0.8839	Eval_AUC: 0.8884
Epoch 4 Global_step 401000	Train_loss: 0.3165	Eval_GAUC: 0.8830	Eval_AUC: 0.8871
Epoch 4 Global_step 402000	Train_loss: 0.3147	Eval_GAUC: 0.8848	Eval_AUC: 0.8890
Epoch 4 Global_step 403000	Train_loss: 0.3135	Eval_GAUC: 0.8866	Eval_AUC: 0.8904
Epoch 4 Global_step 404000	Train_loss: 0.3140	Eval_GAUC: 0.8817	Eval_AUC: 0.8855
Epoch 4 Global_step 405000	Train_loss: 0.3160	Eval_GAUC: 0.8787	Eval_AUC: 0.8829
Epoch 4 Global_step 406000	Train_loss: 0.3179	Eval_GAUC: 0.8832	Eval_AUC: 0.8873
Epoch 4 Global_step 407000	Train_loss: 0.3234	Eval_GAUC: 0.8818	Eval_AUC: 0.8861
Epoch 4 DONE	Cost time: 75932.47
Epoch 5 Global_step 408000	Train_loss: 0.1054	Eval_GAUC: 0.8786	Eval_AUC: 0.8825
Epoch 5 Global_step 409000	Train_loss: 0.2774	Eval_GAUC: 0.8732	Eval_AUC: 0.8766
Epoch 5 Global_step 410000	Train_loss: 0.2752	Eval_GAUC: 0.8772	Eval_AUC: 0.8805
Epoch 5 Global_step 411000	Train_loss: 0.2786	Eval_GAUC: 0.8776	Eval_AUC: 0.8809
Epoch 5 Global_step 412000	Train_loss: 0.2737	Eval_GAUC: 0.8774	Eval_AUC: 0.8813
Epoch 5 Global_step 413000	Train_loss: 0.2786	Eval_GAUC: 0.8744	Eval_AUC: 0.8782
Epoch 5 Global_step 414000	Train_loss: 0.2728	Eval_GAUC: 0.8772	Eval_AUC: 0.8806
Epoch 5 Global_step 415000	Train_loss: 0.2759	Eval_GAUC: 0.8793	Eval_AUC: 0.8825
Epoch 5 Global_step 416000	Train_loss: 0.2787	Eval_GAUC: 0.8727	Eval_AUC: 0.8764
Epoch 5 Global_step 417000	Train_loss: 0.2777	Eval_GAUC: 0.8805	Eval_AUC: 0.8840
Epoch 5 Global_step 418000	Train_loss: 0.2777	Eval_GAUC: 0.8698	Eval_AUC: 0.8734
Epoch 5 Global_step 419000	Train_loss: 0.2779	Eval_GAUC: 0.8738	Eval_AUC: 0.8779
Epoch 5 Global_step 420000	Train_loss: 0.2781	Eval_GAUC: 0.8785	Eval_AUC: 0.8825
Epoch 5 Global_step 421000	Train_loss: 0.2778	Eval_GAUC: 0.8690	Eval_AUC: 0.8729
Epoch 5 Global_step 422000	Train_loss: 0.2730	Eval_GAUC: 0.8693	Eval_AUC: 0.8738
Epoch 5 Global_step 423000	Train_loss: 0.2796	Eval_GAUC: 0.8742	Eval_AUC: 0.8780
Epoch 5 Global_step 424000	Train_loss: 0.2739	Eval_GAUC: 0.8717	Eval_AUC: 0.8751
Epoch 5 Global_step 425000	Train_loss: 0.2762	Eval_GAUC: 0.8779	Eval_AUC: 0.8812
Epoch 5 Global_step 426000	Train_loss: 0.2805	Eval_GAUC: 0.8735	Eval_AUC: 0.8771
Epoch 5 Global_step 427000	Train_loss: 0.2759	Eval_GAUC: 0.8676	Eval_AUC: 0.8721
Epoch 5 Global_step 428000	Train_loss: 0.2794	Eval_GAUC: 0.8713	Eval_AUC: 0.8750
Epoch 5 Global_step 429000	Train_loss: 0.2760	Eval_GAUC: 0.8836	Eval_AUC: 0.8868
Epoch 5 Global_step 430000	Train_loss: 0.2808	Eval_GAUC: 0.8665	Eval_AUC: 0.8705
Epoch 5 Global_step 431000	Train_loss: 0.2819	Eval_GAUC: 0.8628	Eval_AUC: 0.8666
Epoch 5 Global_step 432000	Train_loss: 0.2763	Eval_GAUC: 0.8738	Eval_AUC: 0.8772
Epoch 5 Global_step 433000	Train_loss: 0.2832	Eval_GAUC: 0.8729	Eval_AUC: 0.8768
Epoch 5 Global_step 434000	Train_loss: 0.2763	Eval_GAUC: 0.8737	Eval_AUC: 0.8771
Epoch 5 Global_step 435000	Train_loss: 0.2754	Eval_GAUC: 0.8759	Eval_AUC: 0.8799
Epoch 5 Global_step 436000	Train_loss: 0.2817	Eval_GAUC: 0.8759	Eval_AUC: 0.8802
Epoch 5 Global_step 437000	Train_loss: 0.2804	Eval_GAUC: 0.8724	Eval_AUC: 0.8761
Epoch 5 Global_step 438000	Train_loss: 0.2780	Eval_GAUC: 0.8638	Eval_AUC: 0.8668
Epoch 5 Global_step 439000	Train_loss: 0.2816	Eval_GAUC: 0.8777	Eval_AUC: 0.8807
Epoch 5 Global_step 440000	Train_loss: 0.2803	Eval_GAUC: 0.8791	Eval_AUC: 0.8832
Epoch 5 Global_step 441000	Train_loss: 0.2775	Eval_GAUC: 0.8697	Eval_AUC: 0.8737
Epoch 5 Global_step 442000	Train_loss: 0.2780	Eval_GAUC: 0.8728	Eval_AUC: 0.8766
Epoch 5 Global_step 443000	Train_loss: 0.2764	Eval_GAUC: 0.8770	Eval_AUC: 0.8802
Epoch 5 Global_step 444000	Train_loss: 0.2833	Eval_GAUC: 0.8723	Eval_AUC: 0.8758
Epoch 5 Global_step 445000	Train_loss: 0.2837	Eval_GAUC: 0.8822	Eval_AUC: 0.8852
Epoch 5 Global_step 446000	Train_loss: 0.2803	Eval_GAUC: 0.8766	Eval_AUC: 0.8800
Epoch 5 Global_step 447000	Train_loss: 0.2851	Eval_GAUC: 0.8724	Eval_AUC: 0.8754
Epoch 5 Global_step 448000	Train_loss: 0.2842	Eval_GAUC: 0.8689	Eval_AUC: 0.8724
Epoch 5 Global_step 449000	Train_loss: 0.2851	Eval_GAUC: 0.8792	Eval_AUC: 0.8824
Epoch 5 Global_step 450000	Train_loss: 0.2793	Eval_GAUC: 0.8809	Eval_AUC: 0.8841
Epoch 5 Global_step 451000	Train_loss: 0.2811	Eval_GAUC: 0.8789	Eval_AUC: 0.8823
Epoch 5 Global_step 452000	Train_loss: 0.2845	Eval_GAUC: 0.8702	Eval_AUC: 0.8741
Epoch 5 Global_step 453000	Train_loss: 0.2807	Eval_GAUC: 0.8764	Eval_AUC: 0.8805
Epoch 5 Global_step 454000	Train_loss: 0.2824	Eval_GAUC: 0.8737	Eval_AUC: 0.8777
Epoch 5 Global_step 455000	Train_loss: 0.2844	Eval_GAUC: 0.8771	Eval_AUC: 0.8801
Epoch 5 Global_step 456000	Train_loss: 0.2827	Eval_GAUC: 0.8638	Eval_AUC: 0.8680
Epoch 5 Global_step 457000	Train_loss: 0.2797	Eval_GAUC: 0.8783	Eval_AUC: 0.8820
Epoch 5 Global_step 458000	Train_loss: 0.2810	Eval_GAUC: 0.8768	Eval_AUC: 0.8798
Epoch 5 Global_step 459000	Train_loss: 0.2819	Eval_GAUC: 0.8754	Eval_AUC: 0.8786
Epoch 5 Global_step 460000	Train_loss: 0.2856	Eval_GAUC: 0.8691	Eval_AUC: 0.8731
Epoch 5 Global_step 461000	Train_loss: 0.2862	Eval_GAUC: 0.8737	Eval_AUC: 0.8775
Epoch 5 Global_step 462000	Train_loss: 0.2844	Eval_GAUC: 0.8739	Eval_AUC: 0.8778
Epoch 5 Global_step 463000	Train_loss: 0.2831	Eval_GAUC: 0.8735	Eval_AUC: 0.8771
Epoch 5 Global_step 464000	Train_loss: 0.2813	Eval_GAUC: 0.8645	Eval_AUC: 0.8681
Epoch 5 Global_step 465000	Train_loss: 0.2838	Eval_GAUC: 0.8586	Eval_AUC: 0.8625
Epoch 5 Global_step 466000	Train_loss: 0.2810	Eval_GAUC: 0.8746	Eval_AUC: 0.8778
Epoch 5 Global_step 467000	Train_loss: 0.2836	Eval_GAUC: 0.8703	Eval_AUC: 0.8744
Epoch 5 Global_step 468000	Train_loss: 0.2841	Eval_GAUC: 0.8671	Eval_AUC: 0.8710
Epoch 5 Global_step 469000	Train_loss: 0.2839	Eval_GAUC: 0.8719	Eval_AUC: 0.8757
Epoch 5 Global_step 470000	Train_loss: 0.2820	Eval_GAUC: 0.8764	Eval_AUC: 0.8802
Epoch 5 Global_step 471000	Train_loss: 0.2828	Eval_GAUC: 0.8667	Eval_AUC: 0.8708
Epoch 5 Global_step 472000	Train_loss: 0.2889	Eval_GAUC: 0.8671	Eval_AUC: 0.8715
Epoch 5 Global_step 473000	Train_loss: 0.2854	Eval_GAUC: 0.8755	Eval_AUC: 0.8794
Epoch 5 Global_step 474000	Train_loss: 0.2824	Eval_GAUC: 0.8701	Eval_AUC: 0.8741
Epoch 5 Global_step 475000	Train_loss: 0.2875	Eval_GAUC: 0.8698	Eval_AUC: 0.8739
Epoch 5 Global_step 476000	Train_loss: 0.2812	Eval_GAUC: 0.8788	Eval_AUC: 0.8823
Epoch 5 Global_step 477000	Train_loss: 0.2865	Eval_GAUC: 0.8758	Eval_AUC: 0.8803
Epoch 5 Global_step 478000	Train_loss: 0.2871	Eval_GAUC: 0.8693	Eval_AUC: 0.8729
Epoch 5 Global_step 479000	Train_loss: 0.2891	Eval_GAUC: 0.8671	Eval_AUC: 0.8711
Epoch 5 Global_step 480000	Train_loss: 0.2872	Eval_GAUC: 0.8751	Eval_AUC: 0.8785
Epoch 5 Global_step 481000	Train_loss: 0.2766	Eval_GAUC: 0.8804	Eval_AUC: 0.8845
Epoch 5 Global_step 482000	Train_loss: 0.2872	Eval_GAUC: 0.8836	Eval_AUC: 0.8878
Epoch 5 Global_step 483000	Train_loss: 0.2863	Eval_GAUC: 0.8842	Eval_AUC: 0.8876
Epoch 5 Global_step 484000	Train_loss: 0.2865	Eval_GAUC: 0.8792	Eval_AUC: 0.8826
Epoch 5 Global_step 485000	Train_loss: 0.2857	Eval_GAUC: 0.8800	Eval_AUC: 0.8834
Epoch 5 Global_step 486000	Train_loss: 0.2871	Eval_GAUC: 0.8746	Eval_AUC: 0.8776
Epoch 5 Global_step 487000	Train_loss: 0.2808	Eval_GAUC: 0.8873	Eval_AUC: 0.8907
Epoch 5 Global_step 488000	Train_loss: 0.2869	Eval_GAUC: 0.8796	Eval_AUC: 0.8836
Epoch 5 Global_step 489000	Train_loss: 0.2850	Eval_GAUC: 0.8714	Eval_AUC: 0.8750
Epoch 5 DONE	Cost time: 91476.65
Epoch 6 Global_step 490000	Train_loss: 0.2104	Eval_GAUC: 0.8626	Eval_AUC: 0.8658
Epoch 6 Global_step 491000	Train_loss: 0.2495	Eval_GAUC: 0.8726	Eval_AUC: 0.8765
Epoch 6 Global_step 492000	Train_loss: 0.2478	Eval_GAUC: 0.8815	Eval_AUC: 0.8841
Epoch 6 Global_step 493000	Train_loss: 0.2531	Eval_GAUC: 0.8734	Eval_AUC: 0.8769
Epoch 6 Global_step 494000	Train_loss: 0.2499	Eval_GAUC: 0.8722	Eval_AUC: 0.8758
Epoch 6 Global_step 495000	Train_loss: 0.2460	Eval_GAUC: 0.8641	Eval_AUC: 0.8672
Epoch 6 Global_step 496000	Train_loss: 0.2505	Eval_GAUC: 0.8741	Eval_AUC: 0.8776
Epoch 6 Global_step 497000	Train_loss: 0.2505	Eval_GAUC: 0.8709	Eval_AUC: 0.8743
Epoch 6 Global_step 498000	Train_loss: 0.2498	Eval_GAUC: 0.8612	Eval_AUC: 0.8648
Epoch 6 Global_step 499000	Train_loss: 0.2534	Eval_GAUC: 0.8717	Eval_AUC: 0.8763
Epoch 6 Global_step 500000	Train_loss: 0.2452	Eval_GAUC: 0.8639	Eval_AUC: 0.8673
Epoch 6 Global_step 501000	Train_loss: 0.2589	Eval_GAUC: 0.8796	Eval_AUC: 0.8833
Epoch 6 Global_step 502000	Train_loss: 0.2507	Eval_GAUC: 0.8654	Eval_AUC: 0.8692
Epoch 6 Global_step 503000	Train_loss: 0.2523	Eval_GAUC: 0.8629	Eval_AUC: 0.8667
Epoch 6 Global_step 504000	Train_loss: 0.2558	Eval_GAUC: 0.8655	Eval_AUC: 0.8697
Epoch 6 Global_step 505000	Train_loss: 0.2544	Eval_GAUC: 0.8734	Eval_AUC: 0.8772
Epoch 6 Global_step 506000	Train_loss: 0.2502	Eval_GAUC: 0.8745	Eval_AUC: 0.8788
Epoch 6 Global_step 507000	Train_loss: 0.2541	Eval_GAUC: 0.8696	Eval_AUC: 0.8726
Epoch 6 Global_step 508000	Train_loss: 0.2515	Eval_GAUC: 0.8693	Eval_AUC: 0.8726
Epoch 6 Global_step 509000	Train_loss: 0.2522	Eval_GAUC: 0.8670	Eval_AUC: 0.8711
Epoch 6 Global_step 510000	Train_loss: 0.2532	Eval_GAUC: 0.8688	Eval_AUC: 0.8722
Epoch 6 Global_step 511000	Train_loss: 0.2610	Eval_GAUC: 0.8696	Eval_AUC: 0.8731
Epoch 6 Global_step 512000	Train_loss: 0.2536	Eval_GAUC: 0.8625	Eval_AUC: 0.8657
Epoch 6 Global_step 513000	Train_loss: 0.2552	Eval_GAUC: 0.8636	Eval_AUC: 0.8672
Epoch 6 Global_step 514000	Train_loss: 0.2565	Eval_GAUC: 0.8640	Eval_AUC: 0.8675
Epoch 6 Global_step 515000	Train_loss: 0.2533	Eval_GAUC: 0.8744	Eval_AUC: 0.8779
Epoch 6 Global_step 516000	Train_loss: 0.2576	Eval_GAUC: 0.8631	Eval_AUC: 0.8667
Epoch 6 Global_step 517000	Train_loss: 0.2564	Eval_GAUC: 0.8767	Eval_AUC: 0.8800
Epoch 6 Global_step 518000	Train_loss: 0.2515	Eval_GAUC: 0.8650	Eval_AUC: 0.8686
Epoch 6 Global_step 519000	Train_loss: 0.2590	Eval_GAUC: 0.8722	Eval_AUC: 0.8759
Epoch 6 Global_step 520000	Train_loss: 0.2591	Eval_GAUC: 0.8696	Eval_AUC: 0.8729
Epoch 6 Global_step 521000	Train_loss: 0.2654	Eval_GAUC: 0.8684	Eval_AUC: 0.8717
Epoch 6 Global_step 522000	Train_loss: 0.2554	Eval_GAUC: 0.8746	Eval_AUC: 0.8776
Epoch 6 Global_step 523000	Train_loss: 0.2586	Eval_GAUC: 0.8554	Eval_AUC: 0.8593
Epoch 6 Global_step 524000	Train_loss: 0.2586	Eval_GAUC: 0.8715	Eval_AUC: 0.8752
Epoch 6 Global_step 525000	Train_loss: 0.2618	Eval_GAUC: 0.8697	Eval_AUC: 0.8732
Epoch 6 Global_step 526000	Train_loss: 0.2589	Eval_GAUC: 0.8626	Eval_AUC: 0.8656
Epoch 6 Global_step 527000	Train_loss: 0.2591	Eval_GAUC: 0.8677	Eval_AUC: 0.8707
Epoch 6 Global_step 528000	Train_loss: 0.2595	Eval_GAUC: 0.8668	Eval_AUC: 0.8700
Epoch 6 Global_step 529000	Train_loss: 0.2564	Eval_GAUC: 0.8684	Eval_AUC: 0.8723
Epoch 6 Global_step 530000	Train_loss: 0.2541	Eval_GAUC: 0.8740	Eval_AUC: 0.8770
Epoch 6 Global_step 531000	Train_loss: 0.2644	Eval_GAUC: 0.8612	Eval_AUC: 0.8647
Epoch 6 Global_step 532000	Train_loss: 0.2604	Eval_GAUC: 0.8706	Eval_AUC: 0.8735
Epoch 6 Global_step 533000	Train_loss: 0.2611	Eval_GAUC: 0.8677	Eval_AUC: 0.8709
Epoch 6 Global_step 534000	Train_loss: 0.2637	Eval_GAUC: 0.8690	Eval_AUC: 0.8722
Epoch 6 Global_step 535000	Train_loss: 0.2594	Eval_GAUC: 0.8709	Eval_AUC: 0.8743
Epoch 6 Global_step 536000	Train_loss: 0.2634	Eval_GAUC: 0.8610	Eval_AUC: 0.8647
Epoch 6 Global_step 537000	Train_loss: 0.2622	Eval_GAUC: 0.8646	Eval_AUC: 0.8678
Epoch 6 Global_step 538000	Train_loss: 0.2630	Eval_GAUC: 0.8574	Eval_AUC: 0.8616
Epoch 6 Global_step 539000	Train_loss: 0.2666	Eval_GAUC: 0.8591	Eval_AUC: 0.8621
Epoch 6 Global_step 540000	Train_loss: 0.2616	Eval_GAUC: 0.8751	Eval_AUC: 0.8783
Epoch 6 Global_step 541000	Train_loss: 0.2650	Eval_GAUC: 0.8644	Eval_AUC: 0.8681
Epoch 6 Global_step 542000	Train_loss: 0.2577	Eval_GAUC: 0.8703	Eval_AUC: 0.8739
Epoch 6 Global_step 543000	Train_loss: 0.2662	Eval_GAUC: 0.8618	Eval_AUC: 0.8658
Epoch 6 Global_step 544000	Train_loss: 0.2655	Eval_GAUC: 0.8624	Eval_AUC: 0.8659
Epoch 6 Global_step 545000	Train_loss: 0.2621	Eval_GAUC: 0.8634	Eval_AUC: 0.8673
Epoch 6 Global_step 546000	Train_loss: 0.2692	Eval_GAUC: 0.8616	Eval_AUC: 0.8658
Epoch 6 Global_step 547000	Train_loss: 0.2673	Eval_GAUC: 0.8626	Eval_AUC: 0.8663
Epoch 6 Global_step 548000	Train_loss: 0.2668	Eval_GAUC: 0.8642	Eval_AUC: 0.8679
Epoch 6 Global_step 549000	Train_loss: 0.2610	Eval_GAUC: 0.8661	Eval_AUC: 0.8704
Epoch 6 Global_step 550000	Train_loss: 0.2644	Eval_GAUC: 0.8641	Eval_AUC: 0.8675
Epoch 6 Global_step 551000	Train_loss: 0.2663	Eval_GAUC: 0.8601	Eval_AUC: 0.8638
Epoch 6 Global_step 552000	Train_loss: 0.2668	Eval_GAUC: 0.8530	Eval_AUC: 0.8566
Epoch 6 Global_step 553000	Train_loss: 0.2643	Eval_GAUC: 0.8714	Eval_AUC: 0.8748
Epoch 6 Global_step 554000	Train_loss: 0.2684	Eval_GAUC: 0.8708	Eval_AUC: 0.8741
Epoch 6 Global_step 555000	Train_loss: 0.2660	Eval_GAUC: 0.8719	Eval_AUC: 0.8755
Epoch 6 Global_step 556000	Train_loss: 0.2648	Eval_GAUC: 0.8693	Eval_AUC: 0.8731
Epoch 6 Global_step 557000	Train_loss: 0.2654	Eval_GAUC: 0.8691	Eval_AUC: 0.8731
Epoch 6 Global_step 558000	Train_loss: 0.2684	Eval_GAUC: 0.8754	Eval_AUC: 0.8794
Epoch 6 Global_step 559000	Train_loss: 0.2689	Eval_GAUC: 0.8666	Eval_AUC: 0.8701
Epoch 6 Global_step 560000	Train_loss: 0.2688	Eval_GAUC: 0.8640	Eval_AUC: 0.8678
Epoch 6 Global_step 561000	Train_loss: 0.2673	Eval_GAUC: 0.8735	Eval_AUC: 0.8764
Epoch 6 Global_step 562000	Train_loss: 0.2660	Eval_GAUC: 0.8658	Eval_AUC: 0.8692
Epoch 6 Global_step 563000	Train_loss: 0.2704	Eval_GAUC: 0.8653	Eval_AUC: 0.8683
Epoch 6 Global_step 564000	Train_loss: 0.2691	Eval_GAUC: 0.8650	Eval_AUC: 0.8683
Epoch 6 Global_step 565000	Train_loss: 0.2678	Eval_GAUC: 0.8649	Eval_AUC: 0.8682
Epoch 6 Global_step 566000	Train_loss: 0.2721	Eval_GAUC: 0.8749	Eval_AUC: 0.8780
Epoch 6 Global_step 567000	Train_loss: 0.2657	Eval_GAUC: 0.8684	Eval_AUC: 0.8710
Epoch 6 Global_step 568000	Train_loss: 0.2713	Eval_GAUC: 0.8649	Eval_AUC: 0.8682
Epoch 6 Global_step 569000	Train_loss: 0.2700	Eval_GAUC: 0.8615	Eval_AUC: 0.8651
Epoch 6 Global_step 570000	Train_loss: 0.2642	Eval_GAUC: 0.8667	Eval_AUC: 0.8703
Epoch 6 DONE	Cost time: 106355.99
Epoch 7 Global_step 571000	Train_loss: 0.0733	Eval_GAUC: 0.8662	Eval_AUC: 0.8693
Epoch 7 Global_step 572000	Train_loss: 0.2169	Eval_GAUC: 0.8534	Eval_AUC: 0.8564
Epoch 7 Global_step 573000	Train_loss: 0.2181	Eval_GAUC: 0.8659	Eval_AUC: 0.8694
Epoch 7 Global_step 574000	Train_loss: 0.2176	Eval_GAUC: 0.8536	Eval_AUC: 0.8563
Epoch 7 Global_step 575000	Train_loss: 0.2172	Eval_GAUC: 0.8615	Eval_AUC: 0.8637
Epoch 7 Global_step 576000	Train_loss: 0.2186	Eval_GAUC: 0.8510	Eval_AUC: 0.8542
Epoch 7 Global_step 577000	Train_loss: 0.2179	Eval_GAUC: 0.8643	Eval_AUC: 0.8674
Epoch 7 Global_step 578000	Train_loss: 0.2164	Eval_GAUC: 0.8635	Eval_AUC: 0.8666
Epoch 7 Global_step 579000	Train_loss: 0.2215	Eval_GAUC: 0.8626	Eval_AUC: 0.8655
Epoch 7 Global_step 580000	Train_loss: 0.2218	Eval_GAUC: 0.8613	Eval_AUC: 0.8644
Epoch 7 Global_step 581000	Train_loss: 0.2236	Eval_GAUC: 0.8590	Eval_AUC: 0.8629
Epoch 7 Global_step 582000	Train_loss: 0.2288	Eval_GAUC: 0.8540	Eval_AUC: 0.8583
Epoch 7 Global_step 583000	Train_loss: 0.2272	Eval_GAUC: 0.8623	Eval_AUC: 0.8654
Epoch 7 Global_step 584000	Train_loss: 0.2253	Eval_GAUC: 0.8566	Eval_AUC: 0.8599
Epoch 7 Global_step 585000	Train_loss: 0.2305	Eval_GAUC: 0.8632	Eval_AUC: 0.8654
Epoch 7 Global_step 586000	Train_loss: 0.2252	Eval_GAUC: 0.8621	Eval_AUC: 0.8649
Epoch 7 Global_step 587000	Train_loss: 0.2305	Eval_GAUC: 0.8575	Eval_AUC: 0.8609
Epoch 7 Global_step 588000	Train_loss: 0.2289	Eval_GAUC: 0.8541	Eval_AUC: 0.8577
Epoch 7 Global_step 589000	Train_loss: 0.2288	Eval_GAUC: 0.8534	Eval_AUC: 0.8574
Epoch 7 Global_step 590000	Train_loss: 0.2287	Eval_GAUC: 0.8611	Eval_AUC: 0.8650
Epoch 7 Global_step 591000	Train_loss: 0.2323	Eval_GAUC: 0.8561	Eval_AUC: 0.8599
Epoch 7 Global_step 592000	Train_loss: 0.2290	Eval_GAUC: 0.8549	Eval_AUC: 0.8583
Epoch 7 Global_step 593000	Train_loss: 0.2297	Eval_GAUC: 0.8686	Eval_AUC: 0.8714
Epoch 7 Global_step 594000	Train_loss: 0.2347	Eval_GAUC: 0.8662	Eval_AUC: 0.8696
Epoch 7 Global_step 595000	Train_loss: 0.2309	Eval_GAUC: 0.8656	Eval_AUC: 0.8688
Epoch 7 Global_step 596000	Train_loss: 0.2326	Eval_GAUC: 0.8698	Eval_AUC: 0.8732
Epoch 7 Global_step 597000	Train_loss: 0.2334	Eval_GAUC: 0.8631	Eval_AUC: 0.8668
Epoch 7 Global_step 598000	Train_loss: 0.2392	Eval_GAUC: 0.8621	Eval_AUC: 0.8654
Epoch 7 Global_step 599000	Train_loss: 0.2357	Eval_GAUC: 0.8685	Eval_AUC: 0.8719
Epoch 7 Global_step 600000	Train_loss: 0.2368	Eval_GAUC: 0.8627	Eval_AUC: 0.8662
Epoch 7 Global_step 601000	Train_loss: 0.2392	Eval_GAUC: 0.8582	Eval_AUC: 0.8614
Epoch 7 Global_step 602000	Train_loss: 0.2311	Eval_GAUC: 0.8660	Eval_AUC: 0.8698
Epoch 7 Global_step 603000	Train_loss: 0.2368	Eval_GAUC: 0.8597	Eval_AUC: 0.8634
Epoch 7 Global_step 604000	Train_loss: 0.2380	Eval_GAUC: 0.8658	Eval_AUC: 0.8697
Epoch 7 Global_step 605000	Train_loss: 0.2402	Eval_GAUC: 0.8708	Eval_AUC: 0.8735
Epoch 7 Global_step 606000	Train_loss: 0.2326	Eval_GAUC: 0.8575	Eval_AUC: 0.8617
Epoch 7 Global_step 607000	Train_loss: 0.2332	Eval_GAUC: 0.8661	Eval_AUC: 0.8695
Epoch 7 Global_step 608000	Train_loss: 0.2452	Eval_GAUC: 0.8681	Eval_AUC: 0.8719
